player_id,season,clubs,leagues,played,started,minutes,goals,yellow_cards,red_cards,votes,clean_sheets,was_goalkeeper
RmwnZ5z04d,2024,Vipers FC,State League 1 Reserves; Federation Cup Reserves,4,0,116,1,1,0,0,0,false
RmwnZ5z04d,2026,Adelaide Titans Football Club,Federation Cup Reserves; HPG Homes State League 2 South - Reserves,18,13,1548,2,7,1,0,0,false
RmwnZ5zW4d,2026,Adelaide Hills Hawks,HPG Homes State League 2 South - Reserves; Federation Cup Reserves; HPG Homes State League 2 South - Under 18's,14,12,1383,6,2,0,0,0,false
RmwnZ88gZd,2026,Barossa United,Saturday Division Seven,14,14,1120,10,0,0,0,0,false
RmwnZJL7ed,2026,Elizabeth Grove,Federation Cup U18's; HPG Homes State League 2 North - Under 18's,6,0,0,0,0,0,0,0,false
RmwnZJlv5d,2026,Adelaide Olympic,HPG Homes State League 1 Under 18's; HPG Homes State League 1 Reserves; Federation Cup Reserves,25,24,2880,0,0,0,0,10,true
RmwnZZ3VJd,2025,Adelaide Atletico VSC,Nova Under 16's YPL C Mixed; U16 Carl's Jr. Youth Premier Cup; Nova Under 17's YPL B Mixed,15,13,1220,4,1,0,0,0,false
RmwnZZ3VJd,2026,Adelaide Atletico VSC,HPG Homes State League 1 Under 18's; Federation Cup U18's,15,3,360,0,0,0,0,0,false
RmwnZbGa5d,2026,Cove FC,Federation Cup U18's; HPG Homes State League 1 Under 18's; Under 17's B Mixed,29,17,1840,3,0,0,0,0,false
RmwnZebzjd,2026,Angle Vale,Under 15 Trials; Under 16 Trials; Nova Under 16's YPL C North Mixed; HPG Homes State League 2 North - Under 18's,19,10,910,1,0,0,0,0,false
RmwnZk6PJd,2026,Adelaide Blue Eagles,HPG Homes State League 1 Reserves; Federation Cup Reserves; HPG Homes State League 1,21,20,2398,17,7,2,0,0,false
RmwnZk6lZd,2025,MetroStars,Nova Under 17's YPL A Mixed; U17 Carl's Jr. Youth Premier Cup,23,22,2045,4,1,0,0,0,false
RmwnZk6lZd,2026,Adelaide Croatia Raiders,HPG Homes State League 1 Under 18's; HPG Homes State League 1 Reserves; Federation Cup U18's,11,5,712,0,0,0,0,0,false
RmwnZkLP4d,2026,Noarlunga United,Federation Cup Reserves; HPG Homes State League 2 South - Reserves; HPG Homes State League 2 (Reserves) Final Series,16,5,1124,3,0,0,0,0,false
RmwnZkLw5d,2026,Adelaide Brasfoot,Trial Matches - Reserves; Saturday Division Two Reserves; Reserve Cup,15,13,1184,2,0,0,0,0,false
RmwnZqlZld,2023,Noarlunga United,Under 13's JSL C; U13 Carl's Junior Boys Cup; Under 13's JSL B,17,15,1190,8,0,0,0,0,false
RmwnZqlZld,2024,Noarlunga United,Under 14 Trials - No Match Officials; Under 14 JSL C; U14 Carl's Junior Boys Cup,17,15,1190,10,0,0,0,0,false
RmwnZqlZld,2025,Noarlunga United,Nova Under 15's YPL B Mixed; U15 Carl's Jr. Youth Premier Cup; Nova Under 16's YPL B Mixed,19,17,1600,0,0,0,0,0,false
RmwnZqlZld,2026,Noarlunga United,U16 Carl's Jr. Youth Premier Cup; Nova Under 16's YPL C South Mixed; HPG Homes State League 2 South - Under 18's; Under 16 Trials,25,20,1895,1,1,0,0,0,false
RmwnZqla5d,2023,Port Adelaide,Under 13's JPL A; U13 Carl's Junior Boys Cup; Under 13's JSL C,25,23,1830,4,0,0,0,3,true
RmwnZqla5d,2024,Port Adelaide,Under 14 Trials; Under 14 JPL B,24,21,1840,0,0,0,0,3,true
RmwnZqla5d,2025,FK Beograd,Under 15 Trials; Nova Under 15's YPL B Mixed; U15 Carl's Jr. Youth Premier Cup,24,24,2220,1,2,1,0,2,true
RmwnZqla5d,2026,FK Beograd,Under 16 Trials; Under 18's; Nova Under 16's YPL B Mixed; U16 Carl's Jr. Youth Premier Cup; RAA NPL Reserves; Federation Cup U18's; RAA NPL Under 18's,33,30,2934,0,0,1,0,2,true
RmwnbYvojd,2025,Grange SC,Sportal Saturday Premier C; Sportal Saturday Premier B; Reserve Cup,19,9,758,0,0,0,0,0,false
RmwnbYvojd,2026,Grange SC,Saturday Division Six,2,1,80,0,0,0,0,0,false
Rmwnbg34Zd,2025,BOSA,Sportal Saturday Premier B; Reserve Cup,21,9,1079,4,1,0,0,0,false
Rmwnbg34Zd,2026,BOSA,Trial Matches - Premier A & Division 2A; Sportal Saturday Premier A; Master Builders Born to Build Challenge Cup,21,21,1640,6,2,1,0,0,false
RmwnbjYz7d,2025,Salisbury Sharks United,Saturday Division Three Red; Reserve Cup; Saturday Div 3 - Red & Blue Play off,19,16,1490,1,4,0,0,0,false
RmwnbjYz7d,2026,Salisbury Sharks United,Sportal Saturday Division Two; Master Builders Born to Build Challenge Cup,16,14,980,1,3,0,0,0,false
Rmwnbr9BLd,2025,Tea Tree Gully,Trial Matches - C Teams; Sunday Division Seven; Sunday Division Eight,18,15,1200,9,3,0,0,0,false
Rmwnbr9BLd,2026,Tea Tree Gully,Sunday Division Seven; Sunday Division Six,22,9,720,4,1,0,0,0,false
Rmwnp7yZLd,2026,Para Hills East,HJ Templin Preseason Cup; Trial Matches - Reserves; Cichanowski Shield; Sportal Sunday Premier B,4,1,90,0,0,0,0,0,true
Rmwnp7zZZd,2026,Port Adelaide,Federation Cup Reserves; HPG Homes State League 2 North - Reserves; HPG Homes State League 2 (Reserves) Final Series,18,6,723,3,0,0,0,0,false
Rmwnz0Or7d,2025,Angle Vale,Sportal Sunday Premier C; Premier C,20,20,160,1,0,0,0,0,false
Rmwnz0Or7d,2026,,,0,0,0,0,0,0,0,0,false
Rmwnz0OvBd,2025,,,0,0,0,0,0,0,0,0,false
Rmwnz0OvBd,2026,Modbury Jets AFC,Saturday Division Seven,17,3,240,0,1,1,0,0,false
Rmwnz0POBd,2025,Adelaide Cobras,Nova Under 16's YPL B Mixed; HPG Homes State League 1 Under 18's; U16 Carl's Jr. Youth Premier Cup,19,17,1560,3,1,0,0,0,false
Rmwnz0POBd,2026,Adelaide Cobras,Under 16's YSL Mixed,2,0,0,1,0,0,0,0,false
Rmwnz8Lled,2025,Western Strikers,Federation Cup U18's; HPG Homes State League 2 South - Under 18's; HPG Homes State League 2 South - Reserves,23,19,1773,3,1,0,0,0,false
Rmwnz8Lled,2026,Western Strikers,Federation Cup Reserves; HPG Homes State League 2 South - Reserves; HPG Homes State League 2 (Reserves) Final Series,17,4,874,2,0,0,0,0,false
RmwnzZr7Ld,2025,Eastern United,HPG Homes State League 2 South - Under 18's; Federation Cup U18's,19,16,1470,0,0,0,0,2,true
RmwnzZr7Ld,2026,,,0,0,0,0,0,0,0,0,false
Rmwnzbrwjd,2025,Gawler Eagles,Reserves; HPG Homes State League 2 North - Reserves; Federation Cup Reserves; HPG Homes State League 2 North,20,20,1830,3,6,0,0,0,false
Rmwnzbrwjd,2026,Gawler Eagles,Federation Cup Reserves; HPG Homes State League 2 North - Reserves,16,12,1138,2,2,1,0,0,false
Rmwnzkzv5d,2025,Gleeson Football Club,Sportal Saturday Division Two; Master Builders Born 2 Build Challenge Cup; Reserve Cup,17,16,1485,0,0,0,0,0,false
Rmwnzkzv5d,2026,Gleeson Football Club,Trial Matches - Premier A & Division 2A; Saturday Division Six; Saturday Division Two Reserves; Sportal Saturday Division Two; Master Builders Born to Build Challenge Cup,8,7,613,0,0,0,0,0,false
Rmwq958w5K,2024,BOSA,Saturday Division 7,12,12,960,1,0,0,0,0,false
Rmwq958w5K,2025,Salisbury Downs Soccer Club; Gleeson Football Club,Master Builders Born 2 Build Challenge Cup; Saturday Division Three Red; Saturday Division Two Reserves; Saturday Division Six,13,7,756,0,3,1,0,0,false
Rmwq958w5K,2026,Gleeson Football Club,Saturday Division Six; Guardian Insurance Over 35's Red; Reserve Cup; Saturday Division Two Reserves,17,11,905,2,1,0,0,0,false
Rmwq9BkRjK,2024,Adelaide Red Blue Eagles Football Club,Over 35's; Saturday Division 2 B,11,8,570,0,0,0,0,0,false
Rmwq9BkRjK,2025,Adelaide Red Blue Eagles Football Club,Master Builders Born 2 Build Challenge Cup; Saturday Division Two Reserves,8,4,430,0,0,0,0,0,false
Rmwq9BkRjK,2026,Adelaide Red Blue Eagles Football Club,Saturday Division Six; C Team Cup; Saturday Division Two Reserves,15,11,880,0,2,0,0,0,false
Rmwq9Q22jK,2026,Blackwood Forest,Saturday Division Eight,10,2,160,0,0,0,0,0,true
Rmwq9Rj35K,2025,Messinian Association Hawks,Sportal Saturday Division Two; Master Builders Born 2 Build Challenge Cup; Saturday Division Two Reserves,18,8,737,7,2,0,0,0,false
Rmwq9Rj35K,2026,Messinian Association Hawks,Sportal Saturday Premier A; Master Builders Born to Build Challenge Cup,15,13,905,2,5,2,0,0,false
Rmwq9eMBZK,2024,Salisbury Sharks United,Saturday Division 6; Saturday Division 2 B; Reserve Cup; Saturday Division 2 A,16,7,573,5,0,0,0,0,false
Rmwq9eMBZK,2025,Salisbury Sharks United,Reserve Cup; Saturday Division Three Reserves Red,8,2,138,0,0,0,0,0,false
Rmwq9eMBZK,2026,Salisbury Inter Soccer Club,Guardian Insurance Over 35's Red; Sunday Division Six; Guardian Insurance Over 35's Blue; Sunday Division Seven; Guardian Insurance Brokers Over 35's Cup,21,12,960,20,2,0,0,0,false
Rmwq9rPllK,2024,,,0,0,0,0,0,0,0,0,false
Rmwq9rPllK,2025,Tea Tree Gully,Sunday Division Seven; Sunday Division Eight,17,8,720,1,2,0,0,0,false
Rmwq9rPllK,2026,Tea Tree Gully,Sunday Division Six; Sunday Division Seven,20,17,1360,2,0,0,0,0,false
RmwqAB3zJK,2024,ADFC,Saturday Division 3 B; Saturday Division 3 A; Master Builders SA Born to Build Challenge Cup,13,6,650,0,2,0,0,0,false
RmwqAB3zJK,2025,ADFC,Reserve Cup; Saturday Division Three Reserves Red; Saturday Division Three Red,15,14,1260,10,0,0,0,0,false
RmwqAB3zJK,2026,ADFC,Saturday Division Three Reserves Red; Saturday Division Three Red,12,3,490,3,1,0,0,0,false
RmwqR03PjK,2026,Adelaide Pumas Soccer Club,Sportal Saturday Premier C; C Team Cup,6,3,240,0,0,0,0,0,false
RmwqR03PjK,Winter 2023,Adelaide Pumas Soccer Club,Saturday Division 3 Reserves; Saturday Division 6,5,0,0,1,0,0,0,0,false
RmwqR4Ex7K,2024,Adelaide Red Blue Eagles Football Club,Saturday Division 2 A; Saturday Division 2 B; Preseason Matches - All Reserves,13,6,669,4,0,0,0,0,false
RmwqR4Ex7K,2025,Monarchs Sports Club,Saturday Division Six; Saturday Division Two Reserves; Reserve Cup,13,5,424,7,0,0,0,0,false
RmwqR4Ex7K,2026,Monarchs Sports Club,Trial Matches - C Teams; Saturday Division Six; C Team Cup; Saturday Division Two Reserves; Reserve Cup; Master Builders Born to Build Challenge Cup; Sportal Saturday Division Two,24,19,1598,23,0,0,0,0,false
RmwqR4Ex7K,Winter 2023,Adelaide Red Blue Eagles Football Club,Saturday Premier B,8,7,488,0,0,0,0,0,false
RmwqRQE7ZK,2024,Monarchs Sports Club,Saturday Division 6,16,13,1040,0,1,0,0,0,false
RmwqRQE7ZK,2026,Monarchs Sports Club,Saturday Division Six,2,0,0,0,0,0,0,0,false
RmwqRQE7ZK,Winter 2023,Monarchs Sports Club,Saturday Division 6; Saturday Division 2 Reserves,17,8,729,2,1,0,0,0,false
RmwqRQPWeK,2024,Grange SC,Saturday Premier B; Saturday Premier A; Saturday Premier C,17,10,880,0,0,0,0,1,true
RmwqRQPWeK,2025,Grange SC,Sportal Saturday Premier A; Sportal Saturday Premier B; Premier C; Reserve Cup; Master Builders Born 2 Build Challenge Cup,27,15,1340,0,0,0,0,1,true
RmwqRQPWeK,2026,Grange SC,Master Builders Born to Build Challenge Cup; Sportal Saturday Division Two,13,13,1170,0,0,0,0,1,true
RmwqRQPWeK,Winter 2023,Grange SC,Saturday Premier C,14,14,1260,0,0,0,0,0,true
RmwqRkYoGK,2024,Salisbury Sharks United,Saturday Division 6,11,4,320,0,1,0,0,0,false
RmwqRkYoGK,2025,Salisbury Sharks United,Saturday Division Seven,7,3,240,2,2,0,0,0,false
RmwqRkYoGK,2026,Salisbury Sharks United,Saturday Division Six; C Team Cup,5,1,80,0,0,0,0,0,false
RmwqRkYoGK,Winter 2023,Unley United Soccer Club,Sunday Premier B,11,5,485,0,1,0,0,0,true
RmwqRrn9GK,2026,West Beach Football Club,Guardian Insurance Over 35's Blue,6,5,400,2,0,0,0,0,false
RmwqxBJ5ZK,2024,BOSA,Saturday Premier A; Master Builders SA Born to Build Challenge Cup,20,20,1693,0,4,0,0,0,false
RmwqxBJ5ZK,2025,BOSA,Trial Matches - Premier & Division 2; Sportal Saturday Premier A; Sportal Saturday Premier B; Master Builders Born 2 Build Challenge Cup,18,18,1487,0,3,0,0,0,false
RmwqxBJ5ZK,2026,BOSA,Trial Matches - Premier A & Division 2A; Cichanowski Shield; Sportal Saturday Premier A; Master Builders Born to Build Challenge Cup,19,14,1302,0,2,0,0,0,false
RmwqxBJ5ZK,Winter 2023,BOSA,Saturday Premier B; Saturday Premier A; Challenge Cup,16,13,1162,0,3,0,0,0,false
RmwqxEaaBK,2024,Adelaide Khukuri,Reserve Cup; Sunday Division 3 B,2,1,90,0,0,0,0,0,false
RmwqxEaaBK,2025,Adelaide Khukuri,Sunday Division Two Reserves; Sportal Sunday Division Two; Sunday Division Six,7,4,387,1,2,0,0,0,false
RmwqxEaaBK,2026,Adelaide Khukuri,Trial Matches - Reserves; Trial Matches - Premier A & Division 2A; Sunday Division Two Reserves; Sportal Sunday Division Two; Master Builders Born to Build Challenge Cup; Sunday Division Six,16,13,1167,0,3,0,0,0,false
RmwqxEaaBK,Winter 2023,Adelaide Khukuri,Sunday Division 4 Reserves; Sunday Division 4,18,10,1089,7,0,0,0,0,false
RmwqxM6leK,2024,Messinian Association Hawks,Saturday Division 2 B; Saturday Division 2 A,14,9,880,5,0,0,0,0,false
RmwqxM6leK,2025,Messinian Association Hawks,Saturday Division Six; Saturday Division Two Reserves; Reserve Cup; Sportal Saturday Division Two,15,12,1081,1,1,1,0,0,false
RmwqxM6leK,2026,Messinian Association Hawks,Sportal Saturday Premier B; Sportal Saturday Premier A; Sportal Saturday Premier C; Reserve Cup; Saturday Division Seven,18,10,1002,2,4,0,0,0,false
RmwqxM6leK,Winter 2023,Adelaide Red Blue Eagles Football Club,Saturday Premier B; Saturday Premier A,4,2,246,0,1,0,0,0,false
RmwqxM6nGK,2025,Modbury Jets AFC,Sportal Saturday Premier C; Sportal Saturday Premier B; Guardian Insurance Brokers Over 35's,12,4,320,0,0,0,0,1,true
RmwqxM6nGK,2026,Modbury Jets AFC,Saturday Division Seven; Sportal Saturday Premier C; Guardian Insurance Over 35's Blue; Guardian Insurance Brokers Over 35's Cup,21,13,1040,0,1,0,0,2,true
RmwqxM6nGK,Winter 2023,BOSA,Saturday Premier C; Saturday Premier B; Saturday Premier A; Over 35s Division 1; Reserve Cup,37,15,1430,0,1,0,0,5,true
RmwqxMQ17K,2024,Old Ignatians Soccer Club,Saturday Premier B; Reserve Cup; Saturday Premier A; Saturday Division 4 A,11,9,625,6,2,0,0,0,false
RmwqxMQ17K,2025,Old Ignatians Soccer Club,Sportal Saturday Premier B; Sportal Saturday Premier A; Master Builders Born 2 Build Challenge Cup,25,13,1023,3,0,0,0,0,false
RmwqxMQ17K,2026,Old Ignatians Soccer Club,HJ Templin Preseason Cup; HJ Templin Preseason Cup - Reserves; Trial Matches - Premier A & Division 2A; Trial Matches - Reserves; Sportal Saturday Premier B; Sportal Saturday Premier A; Reserve Cup; Master Builders Born to Build Challenge Cup,21,15,1200,9,0,0,0,0,false
RmwqxMQ17K,Winter 2023,Old Ignatians Soccer Club,Saturday Premier B; Saturday Premier A; Reserve Cup,28,18,1452,7,4,0,0,0,false
RmwqxRYP4K,2024,ADFC,HJ Templin Preseason Cup Reserves - Group 3; Saturday Division 3 B; Saturday Division 3 A,12,9,639,0,0,0,0,0,false
RmwqxRYP4K,2025,ADFC,Reserve Cup; Saturday Division Three Reserves Red; Saturday Division Three Red,19,14,1241,1,0,0,0,0,false
RmwqxRYP4K,2026,ADFC,Saturday Division Three Reserves Red,11,9,774,1,0,0,0,0,false
RmwqxRYP4K,Winter 2023,ADFC,Saturday Division 3 Reserves,4,4,208,0,0,0,0,0,false
RmwqxXOxjK,2025,Brothers United Football Club,Saturday Division Three Reserves Blue; Saturday Division Three Blue,16,15,1184,1,0,0,0,0,false
RmwqxXOxjK,2026,Brothers United Football Club,Saturday Division Three Reserves Blue,9,7,647,0,0,0,0,0,false
RmwqxXOxjK,Winter 2023,W A Raptors Soccer Club,Sunday Division 2 Reserves; Sunday Division 6; Sunday Division 8,5,2,175,0,0,0,0,0,false
RmwqxejRBK,2024,BOSA,Saturday Premier A; Master Builders SA Born to Build Challenge Cup,19,19,1576,5,4,1,0,0,false
RmwqxejRBK,2025,BOSA,Sportal Saturday Premier B; Sportal Saturday Premier A; Master Builders Born 2 Build Challenge Cup,17,12,1025,3,3,0,0,0,false
RmwqxejRBK,2026,BOSA,Master Builders Born to Build Challenge Cup; Sportal Saturday Premier B; Sportal Saturday Premier A,6,2,226,3,1,0,0,0,false
RmwqxejRBK,Winter 2023,BOSA,Saturday Premier B; Saturday Premier A; Reserve Cup,18,14,1208,5,3,0,0,0,false
Rmwqxp0YBK,2024,Grange SC,Saturday Division 8; Saturday Premier C; Saturday Premier B,24,14,1120,2,0,0,0,0,false
Rmwqxp0YBK,2025,Grange SC,Sportal Saturday Premier C; Sportal Saturday Premier B; Premier C,18,11,907,1,0,0,0,0,false
Rmwqxp0YBK,2026,Grange SC,Saturday Division Two Reserves; Saturday Division Six,15,6,543,0,0,0,0,0,false
Rmwqxp0YBK,Winter 2023,Grange SC,Saturday Division 7; Saturday Premier C; Saturday Premier B,18,4,378,1,0,0,0,0,false
RmwqxyWZLK,2024,Munno Para,Sunday Division 3 A; Reserve Cup; Sunday Division 8; Master Builders SA Born to Build Challenge Cup,19,18,1532,6,1,0,0,0,false
RmwqxyWZLK,2025,Munno Para,Sunday Division Three Reserves; Sunday Division Eight; Sunday Division Three,9,7,657,2,0,0,0,0,false
RmwqxyWZLK,2026,Munno Para,Sunday Division Six,4,4,320,0,1,0,0,0,false
RmwqxyWZLK,Winter 2023,Munno Para,Preseason Trial Matches - Seniors & Reserves (Club Referee); Sunday Division 3 Reserves; Sunday Division 3; Sunday Division 7,22,18,1669,14,1,0,0,0,false
Rmwy3pzjKE,2024,Elizabeth Grove,Saturday Division 2 B; Reserve Cup; Saturday Division 2 A; Saturday Division 6,15,13,1056,2,4,0,0,0,false
Rmwy3pzjKE,2025,Elizabeth Grove,Saturday Division Seven,13,11,880,1,0,0,0,0,false
Rmwy3pzjKE,2026,St Augustines Soccer Club,Saturday Division Six,13,8,640,1,1,0,0,0,false
Rmwy3pzjKE,Winter 2023,Elizabeth Grove,Saturday Premier B; Saturday Premier C,20,14,1335,0,4,0,0,0,false
RmwyLL35KE,2023,Para Hills Knights,State League 1 Under 18's; Federation Cup U18's; U16 JPL A - Bottom Half,16,14,1650,1,0,0,0,0,false
RmwyLL35KE,2024,Adelaide Olympic,U18 Trial Matches; RAA NPL Under 18's; Federation Cup U18's; RAA NPL Reserves,30,19,1569,11,2,0,0,0,false
RmwyLL35KE,2025,Adelaide Croatia Raiders,Under 18's; RAA NPL Under 18's; Federation Cup U18's; RAA NPL Reserves,22,14,1380,5,5,0,0,0,false
RmwyLL35KE,2026,Gawler Eagles,Federation Cup Reserves; Reserves; HPG Homes State League 2 North - Reserves,17,12,1055,3,2,0,0,0,false
RmwyYoPeKE,2024,Elizabeth Grove,Saturday Division 2 B; Saturday Division 2 A; Reserve Cup,27,16,1677,10,2,0,0,0,false
RmwyYoPeKE,2026,Elizabeth Grove,Saturday Division Six,11,9,720,7,1,0,0,0,false
RmwyYoPeKE,Winter 2023,Elizabeth Grove,Saturday Premier A; Challenge Cup,17,15,1163,3,3,0,0,0,false
Rmwygj3GKE,2023,Adelaide Comets,RAA NPL Reserves; RAA NPL; Federation Cup Reserves,18,17,1145,4,3,1,0,0,false
Rmwygj3GKE,2024,Adelaide Comets,Senior Men's Trial Matches; RAA NPL; Australia Cup SA Preliminary Rounds,22,16,1456,1,3,0,0,0,false
Rmwygj3GKE,2025,Adelaide Comets,Senior Men's Trials; RAA NPL; Australia Cup SA Preliminary Rounds,26,25,2223,0,5,0,0,0,false
Rmwygj3GKE,2026,Adelaide Comets,RAA NPL; Hahn Australia Cup SA Preliminary Rounds,18,13,1088,1,3,0,0,0,false
Rmwyk1reKE,2023,Adelaide Cobras,Australia Cup SA Preliminary Rounds; State League 1; State League 1 Reserves,14,13,467,0,2,0,0,4,true
Rmwyk1reKE,2024,Adelaide Victory; Eastern United,Senior Men's Trial Matches; State League 1; State League 2,21,21,1740,0,1,0,0,1,true
Rmwyk1reKE,2025,Eastern United,HPG Homes State League 2 South; Australia Cup SA Preliminary Rounds; HPG Homes State League 2 (Seniors) Final Series,21,21,1713,0,2,0,0,8,true
Rmwyk1reKE,2026,Eastern United,Hahn Australia Cup SA Preliminary Rounds; HPG Homes State League 1,8,8,819,0,2,0,0,0,true
Rmwyk2M5KE,2023,Cumberland United,Under 14 Trials; Under 14's JSL A; Under 14's JPL A; U14 Carl's Junior Boys Cup; Under 15's JPL A,28,21,1680,2,0,0,0,0,false
Rmwyk2M5KE,2024,Cumberland United,Under 15 Trials; Under 15 JSL A; Under 15 JPL A; U15 Carl's Junior Boys Cup,29,25,2230,1,0,0,0,0,false
Rmwyk2M5KE,2025,Cumberland United,Under 16 Trials; Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup,26,26,2410,1,0,0,0,0,false
Rmwyk2M5KE,2026,South Adelaide,HPG Homes State League 1 Under 18's; Federation Cup U18's; HPG Homes State League 1 Reserves,28,23,2920,1,1,0,0,0,false
RmwykkEJKE,2023,WT Birkalla,Under 14's JPL B; U14 Carl's Junior Boys Cup; Under 16's JPL B,19,15,1310,2,1,0,0,0,false
RmwykkEJKE,2024,WT Birkalla,U18 Trial Matches; State League 1 Under 18's; Under 15 Trials - No Match Officials; Under 15 JPL B; U15 Carl's Junior Boys Cup,18,15,1330,6,0,0,0,0,false
RmwykkEJKE,2025,WT Birkalla,Under 18's; Under 16 Trials; Nova Under 16's YPL A Mixed; RAA NPL Under 18's; U16 Carl's Jr. Youth Premier Cup,33,23,2140,3,1,0,0,0,false
RmwykkEJKE,2026,WT Birkalla,Under 18's; RAA NPL Under 18's; Federation Cup U18's,22,9,1080,1,1,0,0,0,false
RmwyrrBLKE,2023,FK Beograd,Under 17's JPL B; U17 Carl's Junior Boys Cup; RAA NPL Under 18's,19,14,1250,7,1,0,0,0,false
RmwyrrBLKE,2024,FK Beograd,Under 17 Trials; Under 17 JPL B; U17 Carl's Junior Boys Cup; RAA NPL Under 18's,27,23,2055,7,4,0,0,0,false
RmwyrrBLKE,2025,FK Beograd,Under 18's; RAA NPL Under 18's; Federation Cup U18's; RAA NPL Reserves,23,8,726,0,7,0,0,0,false
RmwyrrBLKE,2026,FK Beograd,Reserves; RAA NPL Reserves; Federation Cup Reserves,21,4,1327,0,6,1,0,0,false
Rmwyx0vBKE,2025,Murray Bridge United SC; F.C Summit,Reserve Cup; Saturday Division Three Reserves Blue; Saturday Division Three Blue; Saturday Division Eight,21,8,864,1,0,0,0,0,false
Rmwyx0vBKE,2026,F.C Summit,Reserve Cup; Saturday Division Eight; Saturday Division Three Reserves Blue; Master Builders Born to Build Challenge Cup; Saturday Division Three Blue,30,18,1717,3,0,0,0,0,false
V8dng52emw,2025,Adelaide Brasfoot,Reserve Cup; Saturday Division Three Red; Master Builders Born 2 Build Challenge Cup; Saturday Division Three Reserves Red; Guardian Insurance Brokers Over 35's,15,10,1106,0,1,0,0,0,false
V8dng52emw,2026,Adelaide Brasfoot,Trial Matches - Reserves; Saturday Division Six; Saturday Division Two Reserves; Guardian Insurance Over 35's Blue; C Team Cup,20,15,1261,3,1,0,0,0,false
Vdz185Bw7K,2026,Sturt Marion Thunder Soccer Club,Trial Matches - Premier A & Division 2A; Sportal Saturday Premier A; Master Builders Born to Build Challenge Cup,14,11,855,0,1,0,0,0,false
Vdz1D9lbpK,2025,Elizabeth Vale Soccer Club,Reserve Cup; Sunday Division Two Reserves; Sportal Sunday Division Two,17,16,1430,4,1,0,0,0,false
Vdz1D9lbpK,2026,Elizabeth Vale Soccer Club,Sunday Division Two Reserves; Reserve Cup,17,16,1416,2,0,0,0,0,false
Vdz1D9nyBK,2025,Ghan United,HPG Homes State League 2 North - Under 18's; Federation Cup U18's; HPG Homes State League 2 North - Reserves,19,17,1560,3,7,0,0,0,false
Vdz1D9nyBK,2026,Ghan United,HPG Homes State League 2 South - Reserves,9,4,534,0,0,0,0,0,false
Vdz1DB9PJK,2025,Grange SC,Sportal Saturday Premier C; Sportal Saturday Premier B; Sportal Saturday Premier A; Reserve Cup; Master Builders Born 2 Build Challenge Cup,38,20,1660,0,0,0,0,1,true
Vdz1DB9PJK,2026,Grange SC,Reserve Cup; Saturday Division Six; Saturday Division Two Reserves; Sportal Saturday Division Two; Master Builders Born to Build Challenge Cup,37,23,2037,0,1,0,0,4,true
Vdz1DMvDqK,2025,Adelaide Eagles Soccer Club,Sportal Sunday Premier A; Master Builders Born 2 Build Challenge Cup,8,5,425,1,1,0,0,0,false
Vdz1DMvDqK,2026,Adelaide Eagles Soccer Club,Master Builders Born to Build Challenge Cup; Sportal Sunday Division Two,16,15,1426,0,3,0,0,0,false
Vdz1DMvR6K,2025,Noarlunga United Soccer Club,Sunday Division Seven,20,15,1200,11,0,0,0,0,false
Vdz1DMvR6K,2026,Noarlunga United Soccer Club,Sunday Division Seven,14,10,800,4,0,0,0,0,false
Vdz1DZWZxK,2025,Northern Wolves Soccer Club,Master Builders Born 2 Build Challenge Cup; Saturday Division Three Red,17,12,1079,0,0,0,0,0,false
Vdz1DZWZxK,2026,Northern Wolves Soccer Club,Master Builders Born to Build Challenge Cup; Saturday Division Three Red; Saturday Division Three Reserves Red,19,17,1468,0,1,0,0,0,false
Vdz1DjBoPK,2025,BOSA,Sportal Saturday Premier C; Saturday Division Six; Premier C,21,12,960,5,1,0,0,0,false
Vdz1DjBoPK,2026,BOSA,Saturday Division Seven; Sportal Saturday Premier C,14,9,720,7,2,0,0,0,false
Vdz1DjDYnK,2025,Angle Vale,Guardian Insurance Brokers Over 35's; Guardian Insurance Brokers Over 35's Cup,10,1,80,0,0,0,0,0,false
Vdz1DjDYnK,2026,Angle Vale,Trial Matches - Premier A & Division 2A; Saturday Division Two Reserves,5,2,240,0,0,0,0,0,false
Vdz1DjeG6K,2025,Gawler Eagles,HPG Homes State League 2 North - Under 18's; HPG Homes State League 2 North - Reserves; HPG Homes State League 2 North; HPG Homes State League 2 (18s) Final Series,23,12,1316,7,2,1,0,0,false
Vdz1DjeG6K,2026,Gawler Eagles,Federation Cup Reserves; Reserves; HPG Homes State League 2 North - Reserves; HPG Homes State League 2 North,21,16,1434,4,3,0,0,0,false
Vdz1J0qXJK,2026,Adelaide Brasfoot,C Team Cup; Saturday Division Six,5,2,160,0,0,0,0,0,false
Vdz1J15LpK,2026,FK Beograd,Reserves; RAA NPL Reserves; Federation Cup Reserves; RAA NPL,23,20,1806,5,3,0,0,0,false
Vdz1J1r8xK,2026,Vipers FC,Under 15 Trials; Under 17 Trials; Under 16 Trials; Nova Under 16's YPL A Mixed; U16 Carl's Jr. Youth Premier Cup; HPG Homes State League 2 South - Under 18's; HPG Homes State League 2 South - Reserves; Under 17's A Mixed,38,27,2666,0,0,0,0,0,false
