player_id,team_id,match_hash_id,date_local,round,league,is_finals,opponent,home_away,result,team_gf,team_ga,starting,sub_on_min,sub_off_min,minutes,minutes_estimated,goals,goals_open_play,goals_penalty,own_goals,votes,yellow_cards,red_cards,borrowed,is_captain,is_goalkeeper,gf_on_pitch,ga_on_pitch,clean_sheet
8Nq51bBAzN,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,False,62,,28,False,0,0,0,0,0,0,0,False,False,False,0,1,False
xNx5yRowRK,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,False,83,,7,False,0,0,0,0,0,0,0,False,False,False,0,0,False
8NO5BwM6kd,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,True,,,90,False,0,0,0,0,3,1,0,False,False,False,1,1,False
Omepyg1xvd,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,True,,,90,False,0,0,0,0,0,1,0,True,False,False,1,1,False
Pmj2agVO9m,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,True,,62,62,False,0,0,0,0,0,0,0,False,True,False,1,0,False
Rmw7nEVJmE,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,True,,83,83,False,0,0,0,0,0,0,0,False,False,False,1,1,False
8NO5B2qxad,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,False,62,,28,False,0,0,0,0,0,0,0,True,False,False,0,1,False
emAbwax5RN,nmYyq183mz,Pmj27byBBm,2026-03-28 13:00,R5,HPG Homes State League 1 Reserves,False,Adelaide Olympic Men's Reserves SL1,A,D,1,1,True,,62,62,False,0,0,0,0,0,0,0,False,False,False,1,0,False
vmZ923pGdq,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,4,1,False
vdWvqLxBKO,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,False,False,True,4,1,False
vmZpB71jbK,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,4,1,False
wNl42OB46N,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,4,1,False
8Nq51bBAzN,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,77,77,False,1,1,0,0,1,0,0,False,False,False,3,1,False
pmvv5XjDym,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,False,77,,13,False,0,0,0,0,0,0,0,False,False,False,1,0,False
bd9pDe3a2K,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,False,60,,30,False,0,0,0,0,0,0,0,False,False,False,2,0,False
xNx5yRowRK,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,False,72,,18,False,0,0,0,0,0,0,0,False,False,False,1,0,False
8NO5BwM6kd,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,,90,False,1,1,0,0,0,0,0,False,False,False,4,1,False
pmvv61GVym,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,60,60,False,0,0,0,0,0,0,0,True,False,False,2,1,False
Pmj2agVO9m,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,72,72,False,1,1,0,0,3,0,0,False,True,False,3,1,False
Rmw7nEVJmE,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,1,0,False,False,False,4,1,False
ld452Z45Am,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,72,72,False,0,0,0,0,0,0,0,False,False,False,3,1,False
emAbwax5RN,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,True,,60,60,False,0,0,0,0,0,0,0,False,False,False,2,1,False
bd9pObPzYK,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,False,60,,30,False,0,0,0,0,0,1,0,False,False,False,2,0,False
ZKRyJVppjN,nmYyq183mz,PmrGq6y8RN,2026-04-11 12:45,R6,HPG Homes State League 1 Reserves,False,Eastern United Men's Reserves SL1,H,W,4,1,False,72,,18,False,0,0,0,0,0,0,0,False,False,False,1,0,False
vmZ923pGdq,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,3,1,False
vdWvqLxBKO,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,False,False,True,3,1,False
vmZpB71jbK,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,3,1,False
1K3B9gQbqN,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,61,61,False,1,1,0,0,1,0,0,False,False,False,2,1,False
wNl42OB46N,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,79,79,False,0,0,0,0,0,0,0,False,False,False,3,1,False
8Nq51bBAzN,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,79,79,False,1,1,0,0,3,0,0,False,False,False,3,1,False
pmvv5XjDym,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,,90,False,1,1,0,0,0,0,0,False,True,False,3,1,False
bd9pDe3a2K,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,46,46,False,0,0,0,0,0,0,0,False,False,False,1,1,False
xNx5yRowRK,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,False,61,,29,False,0,0,0,0,0,0,0,False,False,False,1,0,False
8NO5BwM6kd,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,61,61,False,0,0,0,0,0,0,0,False,False,False,2,1,False
pmvv61GVym,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,3,1,False
Pmj2agVO9m,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,False,61,,29,False,0,0,0,0,0,0,0,False,False,False,1,0,False
ld452Z45Am,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,1,False
emAbwax5RN,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,False,46,,44,False,0,0,0,0,0,1,0,False,False,False,2,0,False
bd9pObPzYK,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,False,79,,11,False,0,0,0,0,0,0,0,False,False,False,0,0,False
ZKRyJVppjN,nmYyq183mz,1K3pv85y7d,2026-04-18 12:45,R7,HPG Homes State League 1 Reserves,False,Salisbury United Men's Reserves SL1,H,W,3,1,False,79,,11,False,0,0,0,0,0,0,0,False,False,False,0,0,False
vdWvqLxBKO,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,,90,False,0,0,0,0,0,0,0,True,False,True,2,2,False
vmZpB71jbK,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,68,68,False,0,0,0,0,0,0,0,True,False,False,1,1,False
1K3B9gQbqN,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,45,45,False,0,0,0,0,0,0,0,False,False,False,1,1,False
wNl42OB46N,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,,90,False,0,0,0,0,0,1,0,True,False,False,2,2,False
8Nq51bBAzN,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,2,False
pmvv5XjDym,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,,90,False,0,0,0,0,0,1,0,False,True,False,2,2,False
xNx5yRowRK,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,False,85,,5,False,0,0,0,0,0,0,0,False,False,False,1,0,False
8NO5BwM6kd,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,85,85,False,0,0,0,0,0,1,0,False,False,False,1,2,False
pmvv61GVym,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,,90,False,0,0,0,0,0,0,0,True,False,False,2,2,False
Omepyg1xvd,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,45,45,False,0,0,0,0,0,0,0,True,False,False,1,1,False
Pmj2agVO9m,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,False,45,,45,False,0,0,0,0,0,0,0,False,False,False,1,1,False
gdMLbq9QKE,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,False,68,,22,False,0,0,0,0,0,0,0,True,False,False,1,1,False
Rmw7nEVJmE,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,,90,False,1,1,0,0,1,0,0,False,False,False,2,2,False
emAbwax5RN,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,2,2,False
ZKRyJVppjN,nmYyq183mz,vmZp94y3DK,2026-05-02 12:15,R8,HPG Homes State League 1 Reserves,False,Adelaide Atletico VSC Men's Reserves SL1,A,D,2,2,False,45,,45,False,0,0,0,0,0,0,0,False,False,False,1,1,False
vdWvqLxBKO,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,True,3,1,False
vmZpB71jbK,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,59,59,False,0,0,0,0,0,0,0,True,False,False,2,1,False
Pmjz7G95mZ,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,1,False
wNl42OB46N,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,3,1,False
8Nq51bBAzN,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,77,77,False,0,0,0,0,2,0,0,False,False,False,3,1,False
jdywLM6vEN,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,83,83,False,1,1,0,0,0,0,0,True,False,False,3,1,False
pmvv5XjDym,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,False,59,,31,False,0,0,0,0,0,0,0,False,False,False,1,0,False
bd9pDe3a2K,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,False,77,,13,False,0,0,0,0,0,0,0,False,False,False,0,0,False
xNx5yRowRK,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,1,False
PmjOknwpkN,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,False,83,,7,False,0,0,0,0,0,0,0,True,False,False,0,0,False
Omepyg1xvd,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,46,46,False,0,0,0,0,0,0,0,True,False,False,1,1,False
Pmj2agVO9m,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,77,77,False,0,0,0,0,0,0,0,False,True,False,3,1,False
gdMLbq9QKE,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,3,1,False
Rmw7nEVJmE,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,True,,,90,False,2,2,0,0,3,0,0,False,False,False,3,1,False
ZKRyJVppjN,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,False,77,,13,False,0,0,0,0,0,0,0,False,False,False,0,0,False
xm8ypJ72Nr,nmYyq183mz,OmepXZW4jd,2026-05-09 12:45,R9,HPG Homes State League 1 Reserves,False,South Adelaide Men's Reserves SL1,H,W,3,1,False,46,,44,False,0,0,0,0,0,0,0,True,False,False,2,0,False
vdWvqLxBKO,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,True,3,1,False
1K3B9gQbqN,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,46,46,False,0,0,0,0,0,0,0,False,False,False,0,1,False
jmazoGeLAN,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,False,60,,30,False,0,0,0,0,0,0,0,True,False,False,2,0,False
Pmjz7G95mZ,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,1,False
wNl42OB46N,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,,90,False,0,0,0,0,0,0,0,True,False,False,3,1,False
jdywLM6vEN,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,,90,False,0,0,0,0,2,0,0,True,False,False,3,1,False
pmvv5XjDym,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,1,False
bd9pDe3a2K,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,False,46,,44,False,3,2,1,0,3,0,0,False,False,False,3,0,False
8NO5BwM6kd,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,60,60,False,0,0,0,0,0,0,0,False,False,False,1,1,False
JmXg4Wlldn,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,False,79,,11,False,0,0,0,0,0,0,0,False,False,False,1,0,False
Pmj2agVO9m,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,,90,False,0,0,0,0,0,1,0,False,True,False,3,1,False
Rmw7nEVJmE,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,60,60,False,0,0,0,0,0,0,0,False,False,False,1,1,False
xK5B7vbad6,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,79,79,False,0,0,0,0,0,0,0,True,False,False,2,1,False
ZKRyJVppjN,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,3,1,False
xm8ypJ72Nr,nmYyq183mz,Pmj27byAPm,2026-05-16 16:45,R10,HPG Homes State League 1 Reserves,False,Adelaide Cobras FC Men's Reserves SL1,A,W,3,1,False,60,,30,False,0,0,0,0,0,0,0,True,False,False,2,0,False
vdWvqLxBKO,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,True,False,True,4,1,False
3NPRl2yDdr,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,False,60,,30,False,1,1,0,0,0,1,0,True,False,False,2,0,False
Pmjz7G95mZ,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,4,1,False
wNl42OB46N,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,,90,False,1,0,1,0,0,0,0,True,False,False,4,1,False
8Nq51bBAzN,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,74,74,False,1,1,0,0,2,0,0,False,False,False,3,1,False
pmvv5XjDym,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,4,1,False
bd9pDe3a2K,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,60,60,False,0,0,0,0,0,0,0,False,False,False,2,1,False
xNx5yRowRK,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,0,0,0,False,False,False,4,1,False
PmjOknwpkN,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,False,46,,44,False,0,0,0,0,0,0,0,True,False,False,2,0,False
Omepyg1xvd,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,46,46,False,0,0,0,0,0,0,0,True,False,False,2,1,False
JmXg4Wlldn,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,False,74,,16,False,0,0,0,0,0,0,0,False,False,False,1,0,False
Pmj2agVO9m,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,,90,False,0,0,0,0,3,1,0,False,True,False,4,1,False
Rmw7nEVJmE,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,46,46,False,1,1,0,0,0,0,0,False,False,False,2,1,False
xK5B7vbad6,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,False,46,,44,False,0,0,0,0,0,0,0,True,False,False,2,0,False
ZKRyJVppjN,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,False,54,,36,False,0,0,0,0,0,0,0,False,False,False,2,0,False
xm8ypJ72Nr,nmYyq183mz,lNbJjeZr6N,2026-05-23 12:45,R11,HPG Homes State League 1 Reserves,False,Cumberland United Men's Reserves SL1,H,W,4,1,True,,54,54,False,0,0,0,0,0,0,0,True,False,False,2,1,False
vdWvqLxBKO,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,True,,,90,False,0,0,0,0,0,0,0,True,False,True,1,2,False
3NPRl2yDdr,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,False,61,,29,False,0,0,0,0,0,0,0,True,False,False,0,1,False
Pmjz7G95mZ,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
wNl42OB46N,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,True,,61,61,False,0,0,0,0,0,0,0,True,False,False,1,1,False
8Nq51bBAzN,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,True,,73,73,False,1,1,0,0,0,0,0,False,False,False,1,1,False
jdywLM6vEN,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,True,,,90,False,0,0,0,0,0,0,0,True,False,False,1,2,False
pmvv5XjDym,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,True,,,90,False,0,0,0,0,0,0,0,False,False,False,1,2,False
bd9pDe3a2K,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,False,46,,44,False,0,0,0,0,0,0,0,False,False,False,0,1,False
xNx5yRowRK,nmYyq183mz,nmYnZvw0pN,2026-05-30 12:45,R12,HPG Homes State League 1 Reserves,False,Adelaide Croatia Raiders Men's Reserves SL1,A,L,1,2,True,,61,61,False,0,0,0,0,1,0,0,False,False,False,1,1,False
